condition,features,model,n_dim,val_acc_B1,val_mae_B1,val_rmse_B1,val_bias_B1,val_acc_B2,val_mae_B2,val_rmse_B2,val_bias_B2,val_acc_B3,val_mae_B3,val_rmse_B3,val_bias_B3,val_acc_B4,val_mae_B4,val_rmse_B4,val_bias_B4,val_macro,val_mae,val_rmse,val_joint,val_exact,val_total_mae,val_total_rmse,val_total_bias,val_total_acc,test_acc_B1,test_mae_B1,test_rmse_B1,test_bias_B1,test_acc_B2,test_mae_B2,test_rmse_B2,test_bias_B2,test_acc_B3,test_mae_B3,test_rmse_B3,test_bias_B3,test_acc_B4,test_mae_B4,test_rmse_B4,test_bias_B4,test_macro,test_mae,test_rmse,test_joint,test_exact,test_total_mae,test_total_rmse,test_total_bias,test_total_acc
fixed,F0+distrib,ElasticNet,33,0.9375,0.4895833333333333,0.8100925873009825,0.052083333333333336,0.7083333333333334,1.1145833333333333,1.5444794160708866,-0.09375,0.46875,1.7083333333333333,2.174664725116648,0.125,0.6666666666666666,1.2708333333333333,1.5942605391424158,0.20833333333333334,0.6953125,1.1458333333333333,1.5308743169077332,0.2604166666666667,0.010416666666666666,2.1041666666666665,2.622022120425379,0.2916666666666667,0.46875,0.9645390070921985,0.3546099290780142,0.6523280730534422,0.014184397163120567,0.7943262411347518,1.0567375886524824,1.4610789756374039,-0.06382978723404255,0.5319148936170213,1.6099290780141844,2.047312717125092,-0.1347517730496454,0.723404255319149,1.2056737588652482,1.6067234621078836,0.05673758865248227,0.7535460992907801,1.0567375886524824,1.4418608069809555,0.2907801418439716,0.0070921985815602835,1.9148936170212767,2.414495233799925,-0.1276595744680851,0.46099290780141844
fixed,F0+conf+spatial,LR,41,0.9270833333333334,0.4791666666666667,0.816496580927726,-0.020833333333333332,0.6979166666666666,1.2708333333333333,1.75,-0.1875,0.5,1.7916666666666667,2.322893310794392,0.0,0.6979166666666666,1.2395833333333333,1.6040313795766798,0.28125,0.7057291666666666,1.1953125,1.6233553178246996,0.28125,0.0,2.2604166666666665,2.830267949623616,0.07291666666666667,0.3541666666666667,0.9645390070921985,0.40425531914893614,0.689331056143954,-0.0070921985815602835,0.7943262411347518,1.0141843971631206,1.4610789756374039,-0.12056737588652482,0.5177304964539007,1.6524822695035462,2.0679931684318618,-0.20567375886524822,0.723404255319149,1.177304964539007,1.6067234621078836,0.11347517730496454,0.7499999999999999,1.0620567375886525,1.456281665580276,0.2907801418439716,0.0070921985815602835,1.9645390070921986,2.392363738088159,-0.2198581560283688,0.4397163120567376
fixed,F0+conf+spatial,SVM,41,0.9375,0.5,0.816496580927726,-0.020833333333333332,0.6979166666666666,1.125,1.707825127659933,-0.5,0.5520833333333334,1.6875,2.155419526062927,-0.10416666666666667,0.6770833333333334,1.2083333333333333,1.613743060919757,-0.08333333333333333,0.7161458333333334,1.1302083333333333,1.573371073892586,0.2604166666666667,0.0,2.3125,2.9297326385411577,-0.7083333333333334,0.375,0.9716312056737588,0.3617021276595745,0.6684373647831918,-0.03546099290780142,0.7872340425531915,1.0,1.600088650026386,-0.5035460992907801,0.5319148936170213,1.574468085106383,2.0281704014468223,-0.3404255319148936,0.7092198581560284,1.2127659574468086,1.6906081829829152,-0.3475177304964539,0.75,1.0372340425531914,1.496826149809829,0.2695035460992908,0.014184397163120567,2.1347517730496453,2.7663120340090965,-1.2269503546099292,0.4397163120567376
fixed,F0+conf+spatial,RF,41,0.9270833333333334,0.5520833333333334,0.8838834764831844,-0.052083333333333336,0.6666666666666666,1.1666666666666667,1.6007810593582121,-0.20833333333333334,0.4791666666666667,1.6458333333333333,2.0766559657295187,0.0625,0.75,1.1354166666666667,1.4825372395547662,0.21875,0.7057291666666666,1.125,1.5109644352814202,0.25,0.020833333333333332,1.9583333333333333,2.6060826285186485,0.020833333333333332,0.4583333333333333,0.9645390070921985,0.3829787234042553,0.6944562646748168,-0.0425531914893617,0.7730496453900709,1.0,1.45133834054069,-0.10638297872340426,0.5460992907801419,1.524822695035461,1.9946737588526398,-0.1773049645390071,0.7092198581560284,1.2411347517730495,1.6779758153440212,0.06382978723404255,0.74822695035461,1.0372340425531914,1.454611044853042,0.2765957446808511,0.02127659574468085,2.021276595744681,2.471109665458699,-0.2624113475177305,0.4397163120567376
fixed,F0+conf+spatial,Ridge,41,0.9270833333333334,0.5625,0.8660254037844386,0.041666666666666664,0.7083333333333334,1.1354166666666667,1.6040313795766798,-0.17708333333333334,0.4791666666666667,1.7604166666666667,2.205580044644341,0.09375,0.7395833333333334,1.1770833333333333,1.5172617880027603,0.19791666666666666,0.7135416666666667,1.1588541666666667,1.548224654002055,0.28125,0.0,2.09375,2.6983791431153628,0.15625,0.4479166666666667,0.9716312056737588,0.375886524822695,0.6789645850863051,0.0070921985815602835,0.8156028368794326,1.049645390070922,1.4488929498558007,-0.07092198581560284,0.524822695035461,1.5957446808510638,2.026421224406072,-0.14893617021276595,0.7375886524822695,1.2127659574468086,1.6220991565742413,-0.02127659574468085,0.7624113475177305,1.0585106382978724,1.4440944789806047,0.2907801418439716,0.0,1.9219858156028369,2.4100851931618252,-0.23404255319148937,0.46099290780141844
fixed,F0+conf+spatial,ElasticNet,41,0.9270833333333334,0.5416666666666666,0.8539125638299665,0.041666666666666664,0.71875,1.09375,1.571225636247067,-0.17708333333333334,0.4895833333333333,1.6875,2.1457321982639557,0.08333333333333333,0.71875,1.1979166666666667,1.5377201739371613,0.21875,0.7135416666666667,1.1302083333333333,1.5271476430695379,0.2916666666666667,0.0,2.125,2.665364265286579,0.16666666666666666,0.4270833333333333,0.9716312056737588,0.375886524822695,0.6789645850863051,0.0070921985815602835,0.8085106382978723,1.070921985815603,1.4707551010878346,-0.03546099290780142,0.524822695035461,1.5886524822695036,2.0386339467384342,-0.15602836879432624,0.7446808510638298,1.2056737588652482,1.624283802892963,0.014184397163120567,0.7624113475177305,1.0602836879432624,1.4531593589513843,0.2978723404255319,0.0,1.9574468085106382,2.4811344922825778,-0.1702127659574468,0.46099290780141844
fixed,F0+conf+distrib,LR,53,0.8854166666666666,0.5104166666666666,0.8838834764831844,-0.052083333333333336,0.6979166666666666,1.2083333333333333,1.6770509831248424,-0.22916666666666666,0.46875,1.8125,2.336307628146031,0.14583333333333334,0.6979166666666666,1.28125,1.6739424522167223,0.23958333333333334,0.6874999999999999,1.203125,1.642796134992695,0.23958333333333334,0.010416666666666666,2.3333333333333335,2.9154759474226504,0.10416666666666667,0.3958333333333333,0.9574468085106383,0.425531914893617,0.7145896010104964,0.014184397163120567,0.7872340425531915,1.0212765957446808,1.4683420476150393,-0.11347517730496454,0.5177304964539007,1.6382978723404256,2.1553166985206573,-0.12056737588652482,0.6808510638297872,1.2907801418439717,1.6716238336224905,0.15602836879432624,0.7358156028368794,1.0939716312056738,1.5024680451921708,0.2624113475177305,0.0,2.0354609929078014,2.471109665458699,-0.06382978723404255,0.4326241134751773
fixed,F0+conf+distrib,SVM,53,0.9166666666666666,0.5208333333333334,0.8539125638299665,-0.08333333333333333,0.71875,1.1666666666666667,1.7320508075688772,-0.4583333333333333,0.5104166666666666,1.6666666666666667,2.140872096444188,-0.10416666666666667,0.6875,1.1666666666666667,1.5877132402714709,-0.041666666666666664,0.7083333333333333,1.1302083333333335,1.5786371770286256,0.25,0.020833333333333332,2.25,2.9119008682760246,-0.6875,0.3958333333333333,0.9716312056737588,0.40425531914893614,0.6995439243733446,-0.02127659574468085,0.7588652482269503,1.0283687943262412,1.6220991565742413,-0.5035460992907801,0.5106382978723404,1.6312056737588652,2.059401551852637,-0.2978723404255319,0.6808510638297872,1.2198581560283688,1.6758611631927844,-0.24113475177304963,0.7304964539007092,1.0709219858156027,1.5142264489982518,0.22695035460992907,0.02127659574468085,2.1134751773049647,2.7184684883194463,-1.0638297872340425,0.4397163120567376
fixed,F0+conf+distrib,RF,53,0.8958333333333334,0.5625,0.924211375534118,-0.020833333333333332,0.65625,1.1979166666666667,1.6298006013006623,-0.19791666666666666,0.4791666666666667,1.7708333333333333,2.212653007891959,0.08333333333333333,0.7291666666666666,1.125,1.5206906325745548,0.1875,0.6901041666666666,1.1640625,1.5718389043253236,0.20833333333333334,0.010416666666666666,2.0729166666666665,2.7137765813222967,0.052083333333333336,0.46875,0.9645390070921985,0.3900709219858156,0.7293249574894728,-0.04964539007092199,0.7588652482269503,1.0425531914893618,1.5088392043822467,-0.10638297872340426,0.5886524822695035,1.5390070921985815,2.001772264415101,-0.20567375886524822,0.6808510638297872,1.3049645390070923,1.6927044121613066,0.1702127659574468,0.74822695035461,1.0691489361702127,1.4831602096120318,0.28368794326241137,0.014184397163120567,2.021276595744681,2.476843106264433,-0.19148936170212766,0.425531914893617
fixed,F0+conf+distrib,Ridge,53,0.9270833333333334,0.5416666666666666,0.8539125638299665,0.041666666666666664,0.6979166666666666,1.1145833333333333,1.5645819462932156,-0.11458333333333333,0.4583333333333333,1.6979166666666667,2.172268399622846,0.09375,0.6875,1.21875,1.5778413523967907,0.23958333333333334,0.6927083333333334,1.1432291666666667,1.5421510655357045,0.23958333333333334,0.010416666666666666,2.1145833333333335,2.694516035704124,0.2604166666666667,0.4895833333333333,0.9716312056737588,0.375886524822695,0.6577416768573946,0.02127659574468085,0.8014184397163121,1.0567375886524824,1.4707551010878346,-0.09219858156028368,0.5460992907801419,1.6028368794326242,2.059401551852637,-0.11347517730496454,0.7375886524822695,1.2056737588652482,1.5889690667333525,0.07092198581560284,0.7641843971631206,1.0602836879432624,1.4442168491328047,0.2978723404255319,0.0,1.8865248226950355,2.405667068102565,-0.11347517730496454,0.475177304964539
fixed,F0+conf+distrib,ElasticNet,53,0.9375,0.5104166666666666,0.8228507357554792,0.010416666666666666,0.71875,1.09375,1.571225636247067,-0.13541666666666666,0.4583333333333333,1.6979166666666667,2.172268399622846,0.09375,0.6666666666666666,1.21875,1.5645819462932156,0.23958333333333334,0.6953125,1.1302083333333333,1.532731679479652,0.23958333333333334,0.010416666666666666,2.1041666666666665,2.6457513110645907,0.20833333333333334,0.4479166666666667,0.9716312056737588,0.36879432624113473,0.6523280730534422,0.0,0.8085106382978723,1.0425531914893618,1.4610789756374039,-0.07801418439716312,0.5390070921985816,1.6028368794326242,2.0559548522790885,-0.1276595744680851,0.7375886524822695,1.198581560283688,1.586735799197176,0.06382978723404255,0.7641843971631206,1.053191489361702,1.4390244250417776,0.2978723404255319,0.0,1.900709219858156,2.4174307913993474,-0.14184397163120568,0.46099290780141844
fixed,F0+distrib+spatial,LR,41,0.90625,0.5416666666666666,0.8779711460710616,0.10416666666666667,0.65625,1.25,1.7017148213885114,-0.16666666666666666,0.46875,1.8333333333333333,2.29128784747792,0.10416666666666667,0.71875,1.1979166666666667,1.5512092057488571,0.21875,0.6875,1.2057291666666667,1.6055457551715875,0.2604166666666667,0.010416666666666666,2.3020833333333335,2.9029439080583925,0.2604166666666667,0.375,0.9574468085106383,0.3900709219858156,0.689331056143954,0.0070921985815602835,0.8014184397163121,1.0425531914893618,1.4994088669721177,-0.16312056737588654,0.5390070921985816,1.6170212765957446,2.042109880970524,-0.15602836879432624,0.7092198581560284,1.177304964539007,1.571014037614871,0.05673758865248227,0.7517730496453902,1.0567375886524824,1.4504659604253667,0.2978723404255319,0.0070921985815602835,1.9574468085106382,2.455273669945214,-0.2553191489361702,0.44680851063829785
fixed,F0+distrib+spatial,SVM,41,0.9375,0.53125,0.8354140689901426,0.03125,0.6979166666666666,1.09375,1.6801537628046626,-0.4895833333333333,0.53125,1.6770833333333333,2.118863689181853,-0.07291666666666667,0.6770833333333334,1.1770833333333333,1.590990257669732,-0.07291666666666667,0.7109375,1.1197916666666665,1.5563554446615977,0.2708333333333333,0.0,2.1875,2.7950849718747373,-0.6041666666666666,0.3854166666666667,0.9574468085106383,0.41843971631205673,0.7293249574894728,0.0070921985815602835,0.7943262411347518,1.0,1.5822598077720296,-0.5035460992907801,0.5673758865248227,1.574468085106383,2.0281704014468223,-0.3829787234042553,0.6737588652482269,1.198581560283688,1.6351632533934424,-0.2198581560283688,0.74822695035461,1.047872340425532,1.4937296050254418,0.2907801418439716,0.02127659574468085,2.106382978723404,2.7040814961070705,-1.099290780141844,0.44680851063829785
fixed,F0+distrib+spatial,RF,41,0.8854166666666666,0.5625,0.9354143466934853,0.08333333333333333,0.6979166666666666,1.1354166666666667,1.5309310892394863,-0.15625,0.5,1.7083333333333333,2.1360009363293826,0.125,0.7604166666666666,1.1770833333333333,1.5377201739371613,0.19791666666666666,0.7109374999999999,1.1458333333333333,1.5350166365498787,0.23958333333333334,0.010416666666666666,2.0625,2.661453237111885,0.25,0.4375,0.9574468085106383,0.40425531914893614,0.7485210003355033,0.03546099290780142,0.7659574468085106,1.0212765957446808,1.463504004651578,-0.15602836879432624,0.5390070921985816,1.5177304964539007,1.9642189359561715,-0.18439716312056736,0.6808510638297872,1.2269503546099292,1.6438149712101018,0.14893617021276595,0.7358156028368794,1.0425531914893618,1.4550147280383385,0.2978723404255319,0.02127659574468085,1.8865248226950355,2.3700255856415864,-0.15602836879432624,0.46099290780141844
fixed,F0+distrib+spatial,Ridge,41,0.9375,0.4895833333333333,0.8100925873009825,0.07291666666666667,0.71875,1.1354166666666667,1.6105123408406408,-0.19791666666666666,0.4895833333333333,1.7708333333333333,2.2314046398326473,0.10416666666666667,0.7083333333333334,1.2083333333333333,1.5612494995995996,0.1875,0.7135416666666667,1.1510416666666665,1.5533147668934673,0.3125,0.020833333333333332,2.0625,2.622022120425379,0.16666666666666666,0.4479166666666667,0.9645390070921985,0.3404255319148936,0.641363795151002,0.014184397163120567,0.8085106382978723,1.049645390070922,1.463504004651578,-0.11347517730496454,0.5460992907801419,1.6099290780141844,2.012373074275971,-0.14893617021276595,0.7092198581560284,1.1914893617021276,1.5934262117207,0.05673758865248227,0.7570921985815603,1.047872340425532,1.4276667714498128,0.3049645390070922,0.014184397163120567,1.8794326241134751,2.3685288847751433,-0.19148936170212766,0.46808510638297873
fixed,F0+distrib+spatial,ElasticNet,41,0.9375,0.4791666666666667,0.8036375634160796,0.0625,0.7083333333333334,1.125,1.5745369689742652,-0.125,0.4791666666666667,1.7083333333333333,2.174664725116648,0.0625,0.6979166666666666,1.2291666666666667,1.5612494995995996,0.20833333333333334,0.7057291666666666,1.1354166666666667,1.5285221892766478,0.28125,0.010416666666666666,2.0625,2.6180463454008347,0.20833333333333334,0.4583333333333333,0.9645390070921985,0.3546099290780142,0.6523280730534422,0.014184397163120567,0.8014184397163121,1.0638297872340425,1.4586499149789456,-0.07092198581560284,0.524822695035461,1.6170212765957446,2.059401551852637,-0.14184397163120568,0.7163120567375887,1.2056737588652482,1.6111314908631957,0.05673758865248227,0.75177304964539,1.0602836879432624,1.445377757687055,0.2907801418439716,0.0,1.9574468085106382,2.4436921257952604,-0.14184397163120568,0.44680851063829785
fixed,F_all,LR,67,0.8958333333333334,0.53125,0.8838834764831844,-0.03125,0.6666666666666666,1.2291666666666667,1.7260262647673315,-0.22916666666666666,0.4583333333333333,1.8854166666666667,2.404423007708918,0.17708333333333334,0.6770833333333334,1.2916666666666667,1.707825127659933,0.2916666666666667,0.6744791666666667,1.234375,1.6805394691548419,0.21875,0.0,2.3541666666666665,2.9261749776799064,0.20833333333333334,0.3645833333333333,0.9574468085106383,0.4326241134751773,0.7389853116132565,0.0070921985815602835,0.8085106382978723,1.0,1.485151089574811,-0.16312056737588654,0.5035460992907801,1.6524822695035462,2.1388006183621657,-0.16312056737588654,0.6595744680851063,1.2836879432624113,1.7073059529625252,0.14893617021276595,0.7322695035460992,1.0921985815602837,1.5175607431281897,0.2765957446808511,0.014184397163120567,2.0,2.518020161141466,-0.1702127659574468,0.3971631205673759
fixed,F_all,SVM,67,0.9270833333333334,0.5,0.82915619758885,-0.10416666666666667,0.6979166666666666,1.1458333333333333,1.7017148213885114,-0.5,0.5208333333333334,1.71875,2.200852107707376,-0.15625,0.6770833333333334,1.1770833333333333,1.5778413523967907,-0.052083333333333336,0.7057291666666667,1.1354166666666665,1.577391119770382,0.2604166666666667,0.010416666666666666,2.2291666666666665,2.9297326385411577,-0.8125,0.4375,0.9716312056737588,0.41843971631205673,0.7096098218674683,-0.03546099290780142,0.8014184397163121,0.9645390070921985,1.5619591262439416,-0.48226950354609927,0.5035460992907801,1.6382978723404256,2.071419837175451,-0.3475177304964539,0.6808510638297872,1.2056737588652482,1.6502739940140694,-0.19858156028368795,0.7393617021276596,1.0567375886524821,1.4983156948252327,0.24822695035460993,0.028368794326241134,2.1560283687943262,2.757324224575816,-1.0638297872340425,0.41843971631205673
fixed,F_all,RF,67,0.90625,0.5416666666666666,0.8779711460710616,-0.041666666666666664,0.65625,1.1875,1.626601774661928,-0.20833333333333334,0.4791666666666667,1.7395833333333333,2.181837910264341,0.07291666666666667,0.7083333333333334,1.2083333333333333,1.5877132402714709,0.22916666666666666,0.6875,1.1692708333333333,1.5685310178172003,0.20833333333333334,0.0,2.1354166666666665,2.7290871489688024,0.052083333333333336,0.4375,0.9645390070921985,0.41134751773049644,0.74376843799781,-0.028368794326241134,0.7659574468085106,1.0354609929078014,1.48753687599562,-0.09929078014184398,0.5531914893617021,1.5602836879432624,2.0211646105596452,-0.19858156028368795,0.6950354609929078,1.24822695035461,1.6502739940140694,0.19858156028368795,0.7446808510638298,1.0638297872340425,1.4756859796417863,0.2765957446808511,0.014184397163120567,2.0141843971631204,2.503897670852244,-0.1276595744680851,0.4397163120567376
fixed,F_all,Ridge,67,0.9375,0.5208333333333334,0.82915619758885,0.041666666666666664,0.7083333333333334,1.1354166666666667,1.6169673259943547,-0.15625,0.4479166666666667,1.7395833333333333,2.177058412935522,0.11458333333333333,0.7291666666666666,1.1875,1.5545631755148024,0.1875,0.7057291666666666,1.1458333333333333,1.5444362780083822,0.2604166666666667,0.010416666666666666,2.0833333333333335,2.665364265286579,0.1875,0.4791666666666667,0.9716312056737588,0.36879432624113473,0.6523280730534422,0.014184397163120567,0.8297872340425532,1.0141843971631206,1.4366035595229614,-0.07801418439716312,0.574468085106383,1.553191489361702,1.983978380115559,-0.1773049645390071,0.723404255319149,1.2056737588652482,1.5978709238739224,0.07092198581560284,0.774822695035461,1.0354609929078014,1.4176952341414712,0.3262411347517731,0.014184397163120567,1.7872340425531914,2.256590034002695,-0.1702127659574468,0.48936170212765956
fixed,F_all,ElasticNet,67,0.9375,0.5104166666666666,0.8228507357554792,0.03125,0.6979166666666666,1.125,1.6072751268321592,-0.125,0.46875,1.7083333333333333,2.165063509461097,0.08333333333333333,0.7083333333333334,1.2083333333333333,1.5612494995995996,0.20833333333333334,0.703125,1.1380208333333333,1.5391097179120838,0.2604166666666667,0.010416666666666666,2.0729166666666665,2.671220070804101,0.19791666666666666,0.4895833333333333,0.9716312056737588,0.36879432624113473,0.6523280730534422,0.0,0.8085106382978723,1.0354609929078014,1.4586499149789456,-0.0851063829787234,0.5390070921985816,1.5815602836879432,2.012373074275971,-0.10638297872340426,0.7163120567375887,1.24822695035461,1.637330468729446,0.07092198581560284,0.7588652482269503,1.0585106382978724,1.4401703827594512,0.2907801418439716,0.014184397163120567,1.8794326241134751,2.392363738088159,-0.12056737588652482,0.46808510638297873
